PWVmidTim        PW
20191202/1015   9.1
20191202/1045   9.0
20191202/1115   9.1
20191202/1145   9.4
20191202/1215   9.0
20191202/1245   8.7
20191202/1315   9.1
20191202/1345   9.2
20191202/1415   9.2
20191202/1445   9.2
20191202/1515   8.6
20191202/1545   8.6
20191202/1615   8.5
20191202/1645   8.2
20191202/1715   8.7
20191202/1745   9.0
20191202/1815   8.5
20191202/1845   8.1
20191202/1915   8.4
20191202/1945   8.9
20191202/2015   9.0
20191202/2045   8.4
20191202/2115   8.1
20191202/2145   8.0
20191202/2215   7.9
20191202/2245   8.2
20191202/2315   8.0
20191202/2345   7.6
20191204/0015   5.8
20191204/0045   5.8
20191204/0115   6.2
20191204/0145   6.7
20191204/0215   6.5
20191204/0245   6.3
20191204/0315   6.2
20191204/0345   6.1
20191204/0415   6.0
20191204/0445   5.8
20191204/0515   6.0
20191204/0545   6.2
20191204/0615   5.9
20191204/0645   5.8
20191204/0715   6.1
20191204/0745   5.9
20191204/0815   5.3
20191204/0845   4.6
20191204/0915   4.2
20191204/0945   4.2
20191204/1015   4.3
20191204/1045   3.9
20191204/1115   4.2
20191204/1145   4.7
20191204/1215   4.5
20191204/1245   4.4
20191204/1315   5.1
20191204/1345   5.2
20191204/1415   5.2
20191204/1445   5.4
20191204/1515   5.1
20191204/1545   5.2
20191204/1615   4.8
20191204/1645   5.2
20191204/1715   5.9
20191204/1745   5.8
20191204/1815   5.5
20191204/1845   5.5
20191204/1915   5.8
20191204/1945   5.7
20191204/2015   5.8
20191204/2045   6.0
20191204/2115   5.9
20191204/2145   5.9
20191204/2215   5.8
20191204/2245   5.9
20191204/2315   6.3
20191204/2345   6.3
20191205/0015   6.3
20191205/0045   6.6
20191205/0115   6.6
20191205/0145   6.5
20191205/0215   6.8
20191205/0245   6.7
20191205/0315   6.5
20191205/0345   6.4
20191205/0415   5.8
20191205/0445   6.1
20191205/0515   6.7
20191205/0545   7.1
20191205/0615   6.9
20191205/0645   6.7
20191205/0715   7.2
20191205/0745   7.2
20191205/0815   7.4
20191205/0845   7.5
20191205/0915   7.4
20191205/0945   7.4
20191205/1015   7.3
20191205/1045   7.8
20191205/1115   8.3
20191205/1145   7.9
20191205/1215   7.2
20191205/1245   7.0
20191205/1315   7.0
20191205/1345   7.0
20191205/1415   7.0
20191205/1445   6.6
20191205/1515   6.5
20191205/1545   6.6
20191205/1615   6.0
20191205/1645   5.7
20191205/1715   6.0
20191205/1745   5.9
20191205/1815   5.4
20191205/1845   5.4
20191205/1915   5.9
20191205/1945   5.8
20191205/2015   6.3
20191205/2045   6.2
20191205/2115   5.6
20191205/2145   5.8
20191205/2215   5.8
20191205/2245   5.5
20191205/2315   5.6
20191205/2345   5.7
20191206/0015   5.3
20191206/0045   5.3
20191206/0115   5.5
20191206/0145   5.5
20191206/0215   5.7
20191206/0245   5.7
20191206/0315   5.4
20191206/0345   5.6
20191206/0415   5.2
20191206/0445   5.0
20191206/0515   5.6
20191206/0545   5.6
20191206/0615   5.3
20191206/0645   5.8
20191206/0715   6.4
20191206/0745   6.2
20191206/0815   6.2
20191206/0845   6.2
20191206/0915   6.1
20191206/0945   6.1
20191206/1015   6.3
20191206/1045   5.9
20191206/1115   5.9
20191206/1145   5.8
20191206/1215   5.2
20191206/1245   5.0
20191206/1315   5.1
20191206/1345   5.3
20191206/1415   5.5
20191206/1445   5.3
20191206/1515   5.2
20191206/1545   5.2
20191206/1615   4.8
20191206/1645   4.8
20191206/1715   5.2
20191206/1745   5.0
20191206/1815   4.9
20191206/1845   5.5
20191206/1915   5.9
20191206/1945   5.5
20191206/2015   5.6
20191206/2045   5.5
20191206/2115   5.0
20191206/2145   5.3
20191206/2215   5.7
20191206/2245   6.1
20191206/2315   5.7
20191206/2345   5.5
20191207/0015   5.9
20191207/0045   6.0
20191207/0115   6.3
20191207/0145   6.4
20191207/0215   6.2
20191207/0245   6.0
20191207/0315   5.6
20191207/0345   5.8
20191207/0415   5.5
20191207/0445   5.4
20191207/0515   5.8
20191207/0545   5.8
20191207/0615   5.6
20191207/0645   6.2
20191207/0715   6.6
20191207/0745   6.1
20191207/0815   6.1
20191207/0845   6.0
20191207/0915   5.6
20191207/0945   5.8
20191207/1015   6.3
20191207/1045   6.5
20191207/1115   6.8
20191207/1145   6.7
20191207/1215   6.5
20191207/1245   6.7
20191207/1315   6.3
20191207/1345   6.5
20191207/1415   6.6
20191207/1445   6.1
20191207/1515   6.8
20191207/1545   7.1
20191207/1615   7.3
20191207/1645   7.9
20191207/1715   8.1
20191207/1745   8.1
20191207/1815   7.9
20191207/1845   8.0
20191207/1915   8.2
20191207/1945   7.9
20191207/2015   8.2
20191207/2045   8.2
20191207/2115   7.8
20191207/2145   8.2
20191207/2215   8.4
20191207/2245   8.5
20191207/2315   8.5
20191207/2345   8.1
20191208/0015   7.6
20191208/0045   7.5
20191208/0115   7.9
20191208/0145   8.2
20191208/0215   8.8
20191208/0245   8.4
20191208/0315   7.5
20191208/0345   7.6
20191208/0415   7.5
20191208/0445   7.9
20191208/0515   8.7
20191208/0545   9.0
20191208/0615   9.0
20191208/0645   9.0
20191208/0715   9.2
20191208/0745   9.2
20191208/0815   8.9
20191208/0845   8.9
20191208/0915   8.8
20191208/0945   9.0
20191208/1015   9.3
20191208/1045   9.3
20191208/1115   9.5
20191208/1145   9.3
20191208/1215   9.0
20191208/1245   9.3
20191208/1315   9.7
20191208/1345   10.3
20191208/1415   9.7
20191208/1445   8.6
20191208/1515   8.4
20191208/1545   7.7
20191208/1615   7.0
20191208/1645   6.4
20191208/1715   6.4
20191208/1745   6.5
20191208/1815   6.3
20191208/1845   6.6
20191208/1915   7.2
20191208/1945   7.1
20191208/2015   7.0
20191208/2045   7.1
20191208/2115   7.1
20191208/2145   7.3
20191208/2215   7.5
20191208/2245   7.5
20191208/2315   7.3
20191208/2345   7.0
20191209/0015   6.4
20191209/0045   6.7
20191209/0115   6.6
20191209/0145   6.0
20191209/0215   6.4
20191209/0245   6.2
20191209/0315   6.2
20191209/0345   5.5
20191209/0415   4.5
20191209/0445   4.6
20191209/0515   5.0
20191209/0545   4.8
20191209/0615   4.5
20191209/0645   4.7
20191209/0715   5.0
20191209/0745   4.9
20191209/0815   4.8
20191209/0845   4.7
20191209/0915   4.6
20191209/0945   4.8
20191209/1015   4.9
20191209/1045   4.9
20191209/1115   4.4
20191209/1145   3.9
20191209/1215   3.8
20191209/1245   4.3
20191209/1315   4.3
20191209/1345   4.2
20191209/1415   4.4
20191209/1445   4.0
20191209/1515   4.0
20191209/1545   4.0
20191209/1615   3.8
20191209/1645   4.1
20191209/1715   4.4
20191209/1745   4.4
20191209/1815   4.5
20191209/1845   4.8
20191209/1915   4.7
20191209/1945   4.5
20191209/2015   4.4
20191209/2045   4.2
20191209/2115   4.1
20191209/2145   4.3
20191209/2215   4.5
20191209/2245   4.4
20191209/2315   4.6
20191209/2345   5.0
20191210/0015   5.0
20191210/0045   5.3
20191210/0115   5.4
20191210/0145   5.0
20191210/0215   5.1
20191210/0245   5.2
20191210/0315   5.4
20191210/0345   5.3
20191210/0415   5.2
20191210/0445   5.3
20191210/0515   5.6
20191210/0545   5.6
20191210/0615   5.5
20191210/0645   6.3
20191210/0715   6.2
20191210/0745   5.5
20191210/0815   5.8
20191210/0845   5.8
20191210/0915   5.8
20191210/0945   5.9
20191210/1015   6.0
20191210/1045   6.4
20191210/1115   6.2
20191210/1145   5.9
20191210/1215   6.0
20191210/1245   6.2
20191210/1315   6.3
20191210/1345   6.5
20191210/1415   6.5
20191210/1445   6.2
20191210/1515   6.4
20191210/1545   6.3
20191210/1615   6.5
20191210/1645   7.1
20191210/1715   6.8
20191210/1745   6.5
20191210/1815   6.3
20191210/1845   6.4
20191210/1915   6.7
20191210/1945   6.6
20191210/2015   6.3
20191210/2045   5.9
20191210/2115   5.8
20191210/2145   6.2
20191210/2215   6.2
20191210/2245   5.9
20191210/2315   6.0
20191210/2345   5.8
20191211/0015   5.8
20191211/0045   5.7
20191211/0115   5.4
20191211/0145   5.3
20191211/0215   5.4
20191211/0245   5.2
20191211/0315   5.2
20191211/0345   5.0
20191211/0415   4.8
20191211/0445   4.8
20191211/0515   5.0
20191211/0545   4.9
20191211/0615   4.5
20191211/0645   5.5
20191211/0715   5.8
20191211/0745   5.3
20191211/0815   5.2
20191211/0845   5.0
20191211/0915   4.7
20191211/0945   4.8
20191211/1015   5.1
20191211/1045   5.2
20191211/1115   5.3
20191211/1145   5.1
20191211/1215   5.2
20191211/1245   5.5
20191211/1315   5.3
20191211/1345   5.4
20191211/1415   5.8
20191211/1445   5.8
20191211/1515   6.4
20191211/1545   6.3
20191211/1615   6.7
20191211/1645   7.3
20191211/1715   7.2
20191211/1745   7.2
20191211/1815   7.3
20191211/1845   7.6
20191211/1915   7.4
20191211/1945   7.3
20191211/2015   7.0
20191211/2045   6.5
20191211/2115   5.9
20191211/2145   6.0
20191211/2215   6.0
20191211/2245   6.3
20191211/2315   6.7
20191211/2345   6.2
20191212/0015   5.8
20191212/0045   5.4
20191212/0115   5.1
20191212/0145   5.1
20191212/0215   5.4
20191212/0245   5.8
20191212/0315   5.8
20191212/0345   6.1
20191212/0415   6.3
20191212/0445   6.5
20191212/0515   7.1
20191212/0545   7.2
20191212/0615   7.6
20191212/0645   8.6
20191212/0715   8.9
20191212/0745   8.6
20191212/0815   8.6
20191212/0845   8.4
20191212/0915   8.4
20191212/0945   8.4
20191212/1015   8.3
20191212/1045   8.9
20191212/1115   8.9
20191212/1145   8.2
20191212/1215   8.1
20191212/1245   8.4
20191212/1315   8.7
20191212/1345   8.5
20191212/1415   8.3
20191212/1445   8.2
20191212/1515   8.1
20191212/1545   7.9
20191212/1615   8.4
20191212/1645   8.9
20191212/1715   8.2
20191212/1745   7.7
20191212/1815   7.8
20191212/1845   8.4
20191212/1915   8.5
20191212/1945   8.2
20191212/2015   8.0
20191212/2045   7.5
20191212/2115   7.0
20191212/2145   6.7
20191212/2215   6.8
20191212/2245   7.2
20191212/2315   7.2
20191212/2345   6.6
20191213/0015   6.3
20191213/0045   5.9
20191213/0115   6.1
20191213/0145   6.6
20191213/0215   6.6
20191213/0245   6.7
20191213/0315   7.0
20191213/0345   6.9
20191213/0415   6.5
20191213/0445   7.0
20191213/0515   6.6
20191213/0545   6.3
20191213/0615   6.8
20191213/0645   7.4
20191213/0715   7.2
20191213/0745   7.0
20191213/0815   7.4
20191213/0845   6.7
20191213/0915   6.3
20191213/0945   6.7
20191213/1015   5.9
20191213/1045   5.2
20191213/1115   5.6
20191213/1145   5.4
20191213/1215   5.3
20191213/1245   5.0
20191213/1315   4.4
20191213/1345   4.7
20191213/1415   5.0
20191213/1445   4.8
20191213/1515   4.6
20191213/1545   4.2
20191213/1615   4.6
20191213/1645   4.7
20191213/1715   4.3
20191213/1745   4.5
20191213/1815   5.2
20191213/1845   5.7
20191213/1915   5.5
20191213/1945   5.0
20191213/2015   4.7
20191213/2045   4.4
20191213/2115   4.8
20191213/2145   4.9
20191213/2215   4.9
20191213/2245   5.2
20191213/2315   5.1
20191213/2345   5.1
20191214/0015   5.2
20191214/0045   5.2
20191214/0115   5.4
20191214/0145   5.5
20191214/0215   5.6
20191214/0245   5.7
20191214/0315   5.5
20191214/0345   5.0
20191214/0415   5.3
20191214/0445   5.8
20191214/0515   5.8
20191214/0545   5.8
20191214/0615   6.2
20191214/0645   6.3
20191214/0715   6.1
20191214/0745   6.2
20191214/0815   6.0
20191214/0845   5.7
20191214/0915   5.8
20191214/0945   6.1
20191214/1015   6.0
20191214/1045   6.1
20191214/1115   6.3
20191214/1145   5.8
20191214/1215   5.8
20191214/1245   5.9
20191214/1315   5.3
20191214/1345   5.5
20191214/1415   5.7
20191214/1445   5.4
20191214/1515   5.0
20191214/1545   4.3
20191214/1615   4.6
20191214/1645   4.8
20191214/1715   4.7
20191214/1745   4.9
20191214/1815   5.1
20191214/1845   5.6
20191214/1915   5.4
20191214/1945   4.9
20191214/2015   5.0
20191214/2045   4.4
20191214/2115   4.5
20191214/2145   4.9
20191214/2215   4.6
20191214/2245   4.5
20191214/2315   4.1
20191214/2345   4.0
20191215/0015   4.0
20191215/0045   3.6
20191215/0115   3.4
20191215/0145   3.7
20191215/0215   3.9
20191215/0245   3.6
20191215/0315   3.1
20191215/0345   2.7
20191215/0415   3.1
20191215/0445   3.5
20191215/0515   3.2
20191215/0545   3.5
20191215/0615   4.0
20191215/0645   4.2
20191215/0715   3.9
20191215/0745   3.7
20191215/0815   3.6
20191215/0845   3.1
20191215/0915   3.4
20191215/0945   4.1
20191215/1015   3.9
20191215/1045   3.8
20191215/1115   3.5
20191215/1145   3.2
20191215/1215   3.3
20191215/1245   3.4
20191215/1315   3.0
20191215/1345   3.2
20191215/1415   3.4
20191215/1445   3.3
20191215/1515   3.3
20191215/1545   3.2
20191215/1615   3.5
20191215/1645   3.5
20191215/1715   3.5
20191215/1745   3.6
20191215/1815   3.6
20191215/1845   4.0
20191215/1915   3.9
20191215/1945   3.3
20191215/2015   3.4
20191215/2045   3.2
20191215/2115   3.5
20191215/2145   3.7
20191215/2215   3.5
20191215/2245   3.7
20191215/2315   3.6
20191215/2345   3.5
20191216/0015   3.4
20191216/0045   3.2
20191216/0115   3.2
20191216/0145   3.4
20191216/0215   3.4
20191216/0245   3.1
20191216/0315   2.6
20191216/0345   2.3
20191216/0415   2.8
20191216/0445   3.3
20191216/0515   3.2
20191216/0545   3.5
20191216/0615   3.7
20191216/0645   3.7
20191216/0715   3.5
20191216/0745   3.2
20191216/0815   3.0
20191216/0845   3.1
20191216/0915   3.5
20191216/0945   3.7
20191216/1015   3.5
20191216/1045   3.1
20191216/1115   2.8
20191216/1145   2.7
20191216/1215   2.7
20191216/1245   2.6
20191216/1315   2.4
20191216/1345   2.6
20191216/1415   2.8
20191216/1445   2.7
20191216/1515   2.5
20191216/1545   2.5
20191216/1615   2.6
20191216/1645   2.5
20191216/1715   2.7
20191216/1745   2.9
20191216/1815   2.9
20191216/1845   3.0
20191216/1915   2.7
20191216/1945   2.3
20191216/2015   2.4
20191216/2045   2.1
20191216/2115   2.3
20191216/2145   2.2
20191216/2215   2.0
20191216/2245   2.4
20191216/2315   2.4
20191216/2345   2.2
20191217/0015   2.2
20191217/0045   2.2
20191217/0115   2.1
20191217/0145   2.3
20191217/0215   2.8
20191217/0245   2.7
20191217/0315   2.2
20191217/0345   1.9
20191217/0415   2.4
20191217/0445   3.3
20191217/0515   3.4
20191217/0545   3.7
20191217/0615   4.2
20191217/0645   4.6
20191217/0715   4.2
20191217/0745   3.8
20191217/0815   4.0
20191217/0845   4.0
20191217/0915   4.4
20191217/0945   4.9
20191217/1015   4.6
20191217/1045   4.4
20191217/1115   4.3
20191217/1145   4.4
20191217/1215   4.6
20191217/1245   4.6
20191217/1315   4.3
20191217/1345   4.4
20191217/1415   4.3
20191217/1445   4.3
20191217/1515   4.1
20191217/1545   3.9
20191217/1615   3.9
20191217/1645   3.8
20191217/1715   3.7
20191217/1745   3.4
20191217/1815   3.6
20191217/1845   3.6
20191217/1915   3.1
20191217/1945   2.7
20191217/2015   2.4
20191217/2045   2.2
20191217/2115   2.1
20191217/2145   2.2
20191217/2215   2.3
20191217/2245   2.7
20191217/2315   2.6
20191217/2345   2.4
20191218/0015   2.2
20191218/0045   2.4
20191218/0115   2.3
20191218/0145   1.9
20191218/0215   2.0
20191218/0245   1.6
20191218/0315   1.4
20191218/0345   1.2
20191218/0415   1.5
20191218/0445   2.1
20191218/0515   1.9
20191218/0545   2.0
20191218/0615   2.1
20191218/0645   2.5
20191218/0715   2.4
20191218/0745   2.1
20191218/0815   2.3
20191218/0845   2.1
20191218/0915   2.5
20191218/0945   2.2
20191218/1015   2.0
20191218/1045   2.0
20191218/1115   1.8
20191218/1145   1.9
20191218/1215   2.0
20191218/1245   1.9
20191218/1315   1.7
20191218/1345   2.0
20191218/1415   1.9
20191218/1445   1.8
20191218/1515   1.7
20191218/1545   1.9
20191218/1615   2.3
20191218/1645   2.7
20191218/1715   2.9
20191218/1745   2.9
20191218/1815   3.4
20191218/1845   3.4
20191218/1915   2.9
20191218/1945   2.6
20191218/2015   2.7
20191218/2045   2.6
20191218/2115   2.8
20191218/2145   2.7
20191218/2215   2.7
20191218/2245   3.1
20191218/2315   3.0
20191218/2345   2.7
20191219/0015   2.6
20191219/0045   2.7
20191219/0115   2.9
20191219/0145   3.2
20191219/0215   3.5
20191219/0245   3.5
20191219/0315   3.2
20191219/0345   3.1
20191219/0415   3.5
20191219/0445   4.3
20191219/0515   4.1
20191219/0545   4.1
20191219/0615   4.6
20191219/0645   5.1
20191219/0715   4.9
20191219/0745   4.5
20191219/0815   4.4
20191219/0845   4.2
20191219/0915   4.6
20191219/0945   3.9
20191219/1015   3.9
20191219/1045   4.2
20191219/1115   4.1
20191219/1145   4.3
20191219/1215   4.4
20191219/1245   4.4
20191219/1315   4.5
20191219/1345   4.9
20191219/1415   4.8
20191219/1445   4.9
20191219/1515   4.6
20191219/1545   4.4
20191219/1615   4.6
20191219/1645   4.6
20191219/1715   4.8
20191219/1745   5.1
20191219/1815   5.7
20191219/1845   5.7
20191219/1915   5.2
20191219/1945   5.1
20191219/2015   5.0
20191219/2045   5.2
20191219/2115   5.7
20191219/2145   5.9
20191219/2215   5.7
20191219/2245   5.8
20191219/2315   5.7
20191219/2345   5.1
20191220/0015   5.0
20191220/0045   5.4
20191220/0115   5.5
20191220/0145   5.8
20191220/0215   5.7
20191220/0245   5.6
20191220/0315   5.2
20191220/0345   5.0
20191220/0415   5.5
20191220/0445   6.0
20191220/0515   5.9
20191220/0545   6.2
20191220/0615   6.9
20191220/0645   6.8
20191220/0715   6.6
20191220/0745   6.5
20191220/0815   6.5
20191220/0845   6.6
20191220/0915   7.4
20191220/0945   6.4
20191220/1015   6.3
20191220/1045   7.2
20191220/1115   6.6
20191220/1145   6.8
20191220/1215   7.2
20191220/1245   6.9
20191220/1315   6.8
20191220/1345   7.0
20191220/1415   6.8
20191220/1445   6.7
20191220/1515   5.9
20191220/1545   5.4
20191220/1615   6.0
20191220/1645   6.4
20191220/1715   6.5
20191220/1745   6.9
20191220/1815   6.7
20191220/1845   6.4
20191220/1915   6.4
20191220/1945   5.8
20191220/2015   5.2
20191220/2045   5.3
20191220/2115   5.2
20191220/2145   5.3
20191220/2215   5.3
20191220/2245   4.7
20191220/2315   4.8
20191220/2345   4.5
20191221/0015   4.2
20191221/0045   4.5
20191221/0115   4.8
20191221/0145   4.8
20191221/0215   4.5
20191221/0245   4.5
20191221/0315   4.6
20191221/0345   4.8
20191221/0415   5.3
20191221/0445   5.2
20191221/0515   4.8
20191221/0545   5.4
20191221/0615   5.9
20191221/0645   5.6
20191221/0715   5.1
20191221/0745   4.9
20191221/0815   4.8
20191221/0845   4.6
20191221/0915   4.5
20191221/0945   4.1
20191221/1015   4.4
20191221/1045   4.7
20191221/1115   4.3
20191221/1145   4.3
20191221/1215   4.6
20191221/1245   4.4
