PWVmidTim        PW
20191101/2245   16.2
20191101/2315   16.7
20191101/2345   16.0
20191102/0015   14.5
20191102/0045   14.3
20191102/0115   13.9
20191102/0145   14.6
20191102/0215   15.1
20191102/0245   15.3
20191102/0315   15.1
20191102/0345   14.9
20191102/0415   15.4
20191102/0445   15.6
20191102/0515   15.8
20191102/0545   15.3
20191102/0615   14.2
20191102/0645   13.8
20191102/0715   13.6
20191102/0745   14.0
20191102/0815   14.2
20191102/0845   14.2
20191102/0915   14.3
20191102/0945   13.7
20191102/1015   14.0
20191102/1045   14.0
20191102/1115   13.4
20191102/1145   13.3
20191102/1215   13.5
20191102/1245   13.2
20191102/1315   13.6
20191102/1345   13.5
20191102/1415   13.7
20191102/1445   14.2
20191102/1515   13.8
20191102/1545   14.3
20191102/1615   14.8
20191102/1645   15.1
20191102/1715   15.4
20191102/1745   15.3
20191102/1815   15.1
20191102/1845   14.8
20191102/1915   15.6
20191102/1945   16.6
20191102/2015   16.3
20191102/2045   15.8
20191102/2115   15.4
20191102/2145   15.4
20191102/2215   15.3
20191102/2245   15.1
20191102/2315   15.5
20191102/2345   15.7
20191104/0015   12.0
20191104/0045   11.4
20191104/0115   11.8
20191104/0145   12.0
20191104/0215   11.6
20191104/0245   11.6
20191104/0315   11.7
20191104/0345   12.5
20191104/0415   13.7
20191104/0445   14.1
20191104/0515   14.5
20191104/0545   15.0
20191104/0615   14.9
20191104/0645   15.1
20191104/0715   15.2
20191104/0745   15.1
20191104/0815   15.0
20191104/0845   15.0
20191104/0915   14.6
20191104/0945   13.6
20191104/1015   13.7
20191104/1045   13.4
20191104/1115   12.2
20191104/1145   11.3
20191104/1215   11.0
20191104/1245   11.3
20191104/1315   11.2
20191104/1345   10.5
20191104/1415   10.4
20191104/1445   10.5
20191104/1515   11.3
20191104/1545   13.0
20191104/1615   13.6
20191104/1645   13.9
20191104/1715   13.8
20191104/1745   13.8
20191104/1815   14.3
20191104/1845   14.9
20191104/1915   15.6
20191104/1945   15.9
20191104/2015   16.0
20191104/2045   17.2
20191104/2115   17.4
20191104/2145   16.9
20191104/2215   17.0
20191104/2245   16.3
20191104/2315   15.8
20191104/2345   14.7
20191105/0015   13.1
20191105/0045   12.3
20191105/0115   12.0
20191105/0145   12.1
20191105/0215   11.4
20191105/0245   11.1
20191105/0315   11.6
20191105/0345   12.1
20191105/0415   12.1
20191105/0445   11.9
20191105/0515   12.0
20191105/0545   12.5
20191105/0615   12.9
20191105/0645   13.2
20191105/0715   14.2
20191105/0745   14.0
20191105/0815   13.3
20191105/0845   13.6
20191105/0915   12.9
20191105/0945   12.3
20191105/1015   12.2
20191105/1045   11.8
20191105/1115   11.7
20191105/1145   11.4
20191105/1215   10.4
20191105/1245   10.9
20191105/1315   11.8
20191105/1345   11.9
20191105/1415   11.1
20191105/1445   10.8
20191105/1515   10.7
20191105/1545   11.3
20191105/1615   12.2
20191105/1645   13.4
20191105/1715   13.9
20191105/1745   14.0
20191105/1815   14.0
20191105/1845   14.1
20191105/1915   14.2
20191105/1945   13.7
20191105/2015   13.9
20191105/2045   13.9
20191105/2115   12.8
20191105/2145   11.5
20191105/2215   11.3
20191105/2245   11.6
20191105/2315   11.7
20191105/2345   11.8
20191106/0015   11.1
20191106/0045   10.4
20191106/0115   10.2
20191106/0145   10.4
20191106/0215   10.3
20191106/0245   10.5
20191106/0315   10.7
20191106/0345   9.9
20191106/0415   9.5
20191106/0445   9.1
20191106/0515   8.1
20191106/0545   8.0
20191106/0615   8.4
20191106/0645   8.4
20191106/0715   8.3
20191106/0745   7.9
20191106/0815   7.5
20191106/0845   7.0
20191106/0915   6.3
20191106/0945   6.3
20191106/1015   7.5
20191106/1045   8.2
20191106/1115   8.6
20191106/1145   8.1
20191106/1215   7.3
20191106/1245   7.5
20191106/1315   8.0
20191106/1345   7.1
20191106/1415   6.4
20191106/1445   7.1
20191106/1515   7.8
20191106/1545   8.4
20191106/1615   8.5
20191106/1645   8.2
20191106/1715   9.1
20191106/1745   10.0
20191106/1815   10.2
20191106/1845   10.7
20191106/1915   11.3
20191106/1945   10.8
20191106/2015   10.5
20191106/2045   11.7
20191106/2115   12.3
20191106/2145   11.6
20191106/2215   9.2
20191106/2245   8.6
20191106/2315   8.8
20191106/2345   7.2
20191107/0015   6.2
20191107/0045   6.2
20191107/0115   6.2
20191107/0145   5.6
20191107/0215   5.1
20191107/0245   5.4
20191107/0315   5.0
20191107/0345   4.5
20191107/0415   4.5
20191107/0445   3.9
20191107/0515   3.7
20191107/0545   3.9
20191107/0615   4.2
20191107/0645   4.5
20191107/0715   4.5
20191107/0745   3.9
20191107/0815   3.7
20191107/0845   4.2
20191107/0915   4.8
20191107/0945   5.5
20191107/1015   7.0
20191107/1045   8.0
20191107/1115   8.1
20191107/1145   8.8
20191109/0015   14.8
20191109/0045   14.8
20191109/0115   14.6
20191109/0145   14.2
20191109/0215   12.8
20191109/0245   12.4
20191109/0315   13.1
20191109/0345   12.7
20191109/0415   11.8
20191109/0445   10.5
20191109/0515   10.5
20191109/0545   10.0
20191109/0615   9.3
20191109/0645   10.5
20191109/0715   10.8
20191109/0745   9.3
20191109/0815   9.0
20191109/0845   10.1
20191109/0915   9.9
20191109/0945   10.8
20191109/1015   12.1
20191109/1045   11.7
20191109/1115   10.7
20191109/1145   10.1
20191111/0015   8.8
20191111/0045   8.3
20191111/0115   8.1
20191111/0145   8.0
20191111/0215   8.2
20191111/0245   8.4
20191111/0315   8.0
20191111/0345   8.4
20191111/0415   8.5
20191111/0445   8.7
20191111/0515   9.3
20191111/0545   8.7
20191111/0615   8.2
20191111/0645   9.0
20191111/0715   8.4
20191111/0745   7.1
20191111/0815   7.8
20191111/0845   8.6
20191111/0915   8.3
20191111/0945   8.9
20191111/1015   8.7
20191111/1045   8.1
20191111/1115   7.7
20191111/1145   7.6
20191111/1215   8.5
20191111/1245   8.5
20191111/1315   7.6
20191111/1345   7.5
20191111/1415   7.6
20191111/1445   7.2
20191111/1515   7.7
20191111/1545   8.5
20191111/1615   9.2
20191111/1645   10.2
20191111/1715   10.5
20191111/1745   11.0
20191111/1815   11.8
20191111/1845   12.3
20191111/1915   13.3
20191111/1945   15.4
20191111/2015   15.8
20191111/2045   14.5
20191111/2115   13.9
20191111/2145   12.6
20191111/2215   12.0
20191111/2245   12.8
20191111/2315   13.2
20191111/2345   13.1
20191112/0015   12.3
20191112/0045   10.7
20191112/0115   9.9
20191112/0145   9.9
20191112/0215   9.8
20191112/0245   10.0
20191112/0315   9.6
20191112/0345   8.3
20191112/0415   7.8
20191112/0445   8.1
20191112/0515   7.9
20191112/0545   8.1
20191112/0615   8.5
20191112/0645   8.3
20191112/0715   7.7
20191112/0745   7.1
20191112/0815   7.5
20191112/0845   7.3
20191112/0915   6.8
20191112/0945   7.0
20191112/1015   7.0
20191112/1045   7.7
20191112/1115   7.4
20191112/1145   7.1
20191112/1215   7.5
20191112/1245   7.6
20191112/1315   7.7
20191112/1345   6.9
20191112/1415   6.0
20191112/1445   5.8
20191112/1515   5.7
20191112/1545   5.1
20191112/1615   5.0
20191112/1645   5.5
20191112/1715   5.6
20191112/1745   6.2
20191112/1815   6.7
20191112/1845   6.4
20191112/1915   6.3
20191112/1945   6.8
20191112/2015   7.7
20191112/2045   8.0
20191112/2115   7.7
20191112/2145   6.9
20191112/2215   6.3
20191112/2245   6.3
20191112/2315   7.2
20191112/2345   8.2
20191113/0015   8.9
20191113/0045   9.7
20191113/0115   9.3
20191113/0145   8.8
20191113/0215   8.4
20191113/0245   7.7
20191113/0315   8.0
20191113/0345   8.3
20191113/0415   7.7
20191113/0445   7.2
20191113/0515   7.0
20191113/0545   7.7
20191113/0615   9.1
20191113/0645   9.3
20191113/0715   8.3
20191113/0745   6.8
20191113/0815   6.9
20191113/0845   7.2
20191113/0915   6.6
20191113/0945   6.9
20191113/1015   7.6
20191113/1045   8.4
20191113/1115   7.8
20191113/1145   7.4
20191113/1215   7.9
20191113/1245   8.1
20191113/1315   8.7
20191113/1345   9.2
20191113/1415   9.3
20191113/1445   10.2
20191113/1515   10.9
20191113/1545   10.8
20191113/1615   10.4
20191113/1645   10.5
20191113/1715   11.8
20191113/1745   11.8
20191113/1815   11.2
20191113/1845   12.1
20191113/1915   12.9
20191113/1945   14.2
20191113/2015   15.7
20191113/2045   15.2
20191113/2115   14.7
20191113/2145   14.8
20191113/2215   15.3
20191113/2245   16.9
20191113/2315   17.9
20191113/2345   16.8
20191114/0015   15.7
20191114/0045   14.8
20191114/0115   13.6
20191114/0145   13.2
20191114/0215   12.9
20191114/0245   12.7
20191114/0315   11.9
20191114/0345   11.2
20191114/0415   11.3
20191114/0445   11.5
20191114/0515   11.6
20191114/0545   11.4
20191114/0615   10.9
20191114/0645   11.3
20191114/0715   11.7
20191114/0745   10.7
20191114/0815   9.8
20191114/0845   9.0
20191114/0915   8.8
20191114/0945   8.7
20191114/1015   8.2
20191114/1045   8.7
20191114/1115   8.7
20191114/1145   8.3
20191114/1215   8.5
20191114/1245   8.1
20191114/1315   8.0
20191114/1345   8.1
20191114/1415   7.9
20191114/1445   8.2
20191114/1515   9.0
20191114/1545   9.7
20191114/1615   9.4
20191114/1645   10.3
20191114/1715   11.6
20191114/1745   11.9
20191114/1815   12.3
20191114/1845   12.1
20191114/1915   12.1
20191114/1945   13.0
20191114/2015   13.6
20191114/2045   14.1
20191114/2115   14.7
20191114/2145   14.5
20191114/2215   13.8
20191114/2245   12.9
20191114/2315   12.4
20191114/2345   13.4
20191115/0015   14.2
20191115/0045   13.8
20191115/0115   14.5
20191115/0145   15.0
20191115/0215   15.6
20191115/0245   15.2
20191115/0315   13.1
20191115/0345   13.1
20191115/0415   14.0
20191115/0445   14.1
20191115/0515   13.6
20191115/0545   13.2
20191115/0615   13.3
20191115/0645   13.4
20191115/0715   13.1
20191115/0745   13.0
20191115/0815   12.8
20191115/0845   12.1
20191115/0915   10.9
20191115/0945   10.9
20191115/1015   11.7
20191115/1045   11.7
20191115/1115   11.5
20191115/1145   10.8
20191115/1215   10.5
20191115/1245   10.1
20191115/1315   9.4
20191115/1345   9.0
20191115/1415   8.7
20191115/1445   8.4
20191115/1515   8.1
20191115/1545   8.4
20191115/1615   8.1
20191115/1645   7.9
20191115/1715   8.4
20191115/1745   9.1
20191115/1815   10.0
20191115/1845   10.7
20191115/1915   10.8
20191115/1945   11.0
20191115/2015   11.7
20191115/2045   12.3
20191115/2115   12.7
20191115/2145   13.0
20191115/2215   13.9
20191115/2245   15.3
20191115/2315   16.5
20191115/2345   17.1
20191116/0015   15.8
20191116/0045   14.8
20191116/0115   13.9
20191116/0145   13.2
20191116/0215   13.0
20191116/0245   12.8
20191116/0315   13.0
20191116/0345   12.8
20191116/0415   13.4
20191116/0445   13.5
20191116/0515   12.5
20191116/0545   12.3
20191116/0615   12.5
20191116/0645   12.6
20191116/0715   12.5
20191116/0745   11.8
20191116/0815   11.9
20191116/0845   11.5
20191116/0915   11.5
20191116/0945   12.6
20191116/1015   13.0
20191116/1045   12.5
20191116/1115   12.0
20191116/1145   11.6
20191116/1215   11.4
20191116/1245   12.0
20191116/1315   11.5
20191116/1345   11.3
20191116/1415   11.9
20191116/1445   12.1
20191116/1515   12.6
20191116/1545   13.6
20191116/1615   14.1
20191116/1645   14.0
20191116/1715   14.3
20191116/1745   14.7
20191116/1815   14.7
20191116/1845   14.5
20191116/1915   14.6
20191116/1945   15.2
20191116/2015   15.3
20191116/2045   15.4
20191116/2115   15.4
20191116/2145   15.0
20191116/2215   15.3
20191116/2245   15.9
20191116/2315   16.2
20191116/2345   16.1
20191117/0015   15.5
20191117/0045   15.5
20191117/0115   15.5
20191117/0145   14.7
20191117/0215   14.3
20191117/0245   14.6
20191117/0315   14.3
20191117/0345   13.5
20191117/0415   13.3
20191117/0445   13.9
20191117/0515   14.5
20191117/0545   14.3
20191117/0615   14.1
20191117/0645   14.1
20191117/0715   14.2
20191117/0745   14.8
20191117/0815   14.9
20191117/0845   15.0
20191117/0915   15.1
20191117/0945   14.8
20191117/1015   14.8
20191117/1045   14.7
20191117/1115   14.3
20191117/1145   13.8
20191117/1215   13.8
20191117/1245   14.0
20191117/1315   13.5
20191117/1345   13.2
20191117/1415   13.5
20191117/1445   13.6
20191117/1515   14.3
20191117/1545   14.8
20191117/1615   15.2
20191117/1645   15.9
20191117/1715   16.9
20191117/1745   18.1
20191117/1815   18.7
20191117/1845   18.0
20191117/1915   18.5
20191117/1945   20.0
20191117/2015   19.5
20191117/2045   18.6
20191117/2115   17.5
20191117/2145   16.9
20191117/2215   17.3
20191117/2245   16.8
20191117/2315   15.7
20191117/2345   14.8
20191118/0015   13.9
20191118/0045   13.7
20191118/0115   12.8
20191118/0145   12.1
20191118/0215   12.8
20191118/0245   12.7
20191118/0315   12.0
20191118/0345   11.9
20191118/0415   11.5
20191118/0445   12.1
20191118/0515   12.8
20191118/0545   13.6
20191118/0615   14.5
20191118/0645   13.8
20191118/0715   13.4
20191118/0745   13.7
20191118/0815   13.4
20191118/0845   13.0
20191118/0915   13.4
20191118/0945   13.2
20191118/1015   13.1
20191118/1045   13.2
20191118/1115   12.9
20191118/1145   12.5
20191118/1215   12.2
20191118/1245   12.3
20191118/1315   12.4
20191118/1345   12.1
20191118/1415   12.3
20191118/1445   12.5
20191118/1515   13.1
20191118/1545   13.7
20191118/1615   13.5
20191118/1645   13.6
20191118/1715   13.6
20191118/1745   13.8
20191118/1815   14.7
20191118/1845   15.0
20191118/1915   15.0
20191118/1945   14.1
20191118/2015   14.6
20191118/2045   15.6
20191118/2115   14.9
20191118/2145   14.3
20191118/2215   14.6
20191118/2245   14.5
20191118/2315   14.5
20191118/2345   14.3
20191119/0015   13.8
20191119/0045   14.8
20191119/0115   15.2
20191119/0145   14.9
20191119/0215   15.1
20191119/0245   15.2
20191119/0315   15.5
20191119/0345   15.8
20191119/0415   16.0
20191119/0445   15.5
20191119/0515   16.1
20191119/0545   16.7
20191119/0615   16.2
20191119/0645   16.0
20191119/0715   16.0
20191119/0745   16.5
20191119/0815   16.4
20191119/0845   16.0
20191119/0915   16.6
20191119/0945   16.4
20191119/1015   15.9
20191119/1045   15.9
20191119/1115   15.7
20191119/1145   15.6
20191119/1215   15.2
20191119/1245   15.2
20191119/1315   15.5
20191119/1345   15.2
20191119/1415   15.2
20191119/1445   15.7
20191119/1515   16.2
20191119/1545   16.1
20191119/1615   15.8
20191119/1645   16.0
20191119/1715   16.4
20191119/1745   17.1
20191119/1815   17.2
20191119/1845   17.0
20191119/1915   17.2
20191119/1945   16.9
20191119/2015   16.4
20191119/2045   16.0
20191119/2115   15.7
20191119/2145   15.4
20191119/2215   15.6
20191119/2245   15.8
20191119/2315   15.7
20191119/2345   15.7
20191120/0015   15.4
20191120/0045   15.8
20191120/0115   16.3
20191120/0145   16.2
20191120/0215   16.3
20191120/0245   16.6
20191120/0315   16.8
20191120/0345   16.8
20191120/0415   17.1
20191120/0445   17.2
20191120/0515   17.1
20191120/0545   17.4
20191120/0615   17.3
20191120/0645   16.4
20191120/0715   16.8
20191120/0745   17.0
20191120/0815   16.2
20191120/0845   16.1
20191120/0915   16.1
20191120/0945   15.7
20191120/1015   15.4
20191120/1045   15.1
20191120/1115   14.7
20191120/1145   14.6
20191120/1215   14.8
20191120/1245   14.9
20191120/1315   14.7
20191120/1345   14.4
20191120/1415   14.1
20191120/1445   14.3
20191120/1515   14.6
20191120/1545   14.7
20191120/1615   14.9
20191120/1645   15.2
20191120/1715   16.0
20191120/1745   16.5
20191120/1815   16.2
20191120/1845   16.0
20191120/1915   17.0
20191120/1945   17.1
20191120/2015   16.7
20191120/2045   16.7
20191120/2115   16.1
20191120/2145   15.8
20191120/2215   16.1
20191120/2245   16.3
20191120/2315   15.9
20191120/2345   15.7
20191121/0015   15.2
20191121/0045   15.3
20191121/0115   15.3
20191121/0145   15.0
20191121/0215   14.6
20191121/0245   14.5
20191121/0315   14.5
20191121/0345   14.2
20191121/0415   14.2
20191121/0445   14.0
20191121/0515   14.1
20191121/0545   14.0
20191121/0615   13.5
20191121/0645   12.9
20191121/0715   13.0
20191121/0745   13.2
20191121/0815   12.4
20191121/0845   12.3
20191121/0915   12.8
20191121/0945   12.6
20191121/1015   12.5
20191121/1045   12.5
20191121/1115   12.2
20191121/1145   11.5
20191121/1215   11.2
20191121/1245   11.1
20191121/1315   10.8
20191121/1345   10.5
20191121/1415   10.7
20191121/1445   10.9
20191121/1515   11.5
20191121/1545   12.3
20191121/1615   13.0
20191121/1645   13.5
20191121/1715   13.6
20191121/1745   14.0
20191121/1815   13.9
20191121/1845   13.5
20191121/1915   13.9
20191121/1945   15.2
20191121/2015   15.4
20191121/2045   15.3
20191121/2115   14.9
20191121/2145   15.0
20191121/2215   15.7
20191121/2245   15.2
20191121/2315   15.0
20191121/2345   15.3
20191122/0015   15.1
20191122/0045   15.0
20191122/0115   14.6
20191122/0145   14.0
20191122/0215   13.5
20191122/0245   13.2
20191122/0315   13.3
20191122/0345   13.1
20191122/0415   13.3
20191122/0445   13.6
20191122/0515   13.5
20191122/0545   13.4
20191122/0615   13.3
