PWVmidTim        PW
20190713/0745   55.6
20190713/0815   54.7
20190713/0845   54.6
20190713/0915   54.8
20190713/0945   54.1
20190713/1015   53.4
20190713/1045   54.1
20190713/1115   54.4
20190713/1145   54.1
20190713/1215   54.2
20190713/1245   54.5
20190713/1315   54.5
20190713/1345   54.9
20190713/1415   55.0
20190713/1445   54.6
20190713/1515   57.2
20190713/1545   57.3
20190713/1615   51.8
20190713/1645   50.9
20190713/1715   51.1
20190713/1745   49.8
20190713/1815   50.1
20190713/1845   48.6
20190713/1915   45.5
20190713/1945   41.9
20190713/2015   42.7
20190713/2045   45.7
20190713/2115   42.6
20190713/2145   40.5
20190713/2215   39.8
20190713/2245   38.0
20190713/2315   39.2
20190713/2345   41.9
20190714/0015   43.1
20190714/0045   41.4
20190714/0115   40.3
20190714/0145   38.3
20190714/0215   35.2
20190714/0245   34.5
20190714/0315   34.8
20190714/0345   35.9
20190714/0415   35.0
20190714/0445   32.8
20190714/0515   31.8
20190714/0545   32.5
20190714/0615   34.4
20190714/0645   33.1
20190714/0715   31.7
20190714/0745   31.9
20190714/0815   30.5
20190714/0845   29.6
20190714/0915   31.7
20190714/0945   34.0
20190714/1015   35.3
20190714/1045   37.7
20190714/1115   38.1
20190714/1145   37.3
20190714/1215   37.0
20190714/1245   36.0
20190714/1315   36.7
20190714/1345   39.1
20190714/1415   40.2
20190714/1445   40.4
20190714/1515   41.1
20190714/1545   42.1
20190714/1615   42.8
20190714/1645   45.3
20190714/1715   49.8
20190714/1745   50.3
20190714/1815   49.2
20190714/1845   49.1
20190714/1915   48.3
20190714/1945   48.7
20190714/2015   52.2
20190714/2045   54.3
20190714/2115   52.9
20190714/2145   52.1
20190714/2215   51.2
20190714/2245   49.5
20190714/2315   49.3
20190714/2345   51.9
20190715/0015   52.8
20190715/0045   51.9
20190715/0115   50.8
20190715/0145   50.0
20190715/0215   50.7
20190715/0245   52.1
20190715/0315   52.4
20190715/0345   53.7
20190715/0415   55.4
20190715/0445   56.7
20190715/0515   57.8
20190715/0545   56.3
20190715/0615   56.1
20190715/0645   56.2
20190715/0715   56.5
20190715/0745   57.3
20190715/0815   56.7
20190715/0845   56.3
20190715/0915   54.6
20190715/0945   53.4
20190715/1015   51.2
20190715/1045   49.2
20190715/1115   51.1
20190715/1145   51.2
20190715/1215   50.6
20190715/1245   51.6
20190715/1315   50.2
20190715/1345   50.1
20190715/1415   49.8
20190715/1445   49.5
20190715/1515   51.5
20190715/1545   52.6
20190715/1615   52.3
20190715/1645   50.6
20190715/1715   48.8
20190715/1745   48.6
20190715/1815   49.7
20190715/1845   50.5
20190715/1915   48.5
20190715/1945   46.2
20190715/2015   47.1
20190715/2045   48.4
20190715/2115   49.0
20190715/2145   49.0
20190715/2215   47.8
20190715/2245   47.5
20190715/2315   49.6
20190715/2345   53.4
20190716/0015   54.2
20190716/0045   51.9
20190716/0115   51.8
20190716/0145   52.1
20190716/0215   51.6
20190716/0245   51.8
20190716/0315   51.7
20190716/0345   52.4
20190716/0415   52.6
20190716/0445   50.8
20190716/0515   49.2
20190716/0545   48.7
20190716/0615   47.1
20190716/0645   45.8
20190716/0715   44.8
20190716/0745   44.7
20190716/0815   46.2
20190716/0845   47.9
20190716/0915   49.2
20190716/0945   48.7
20190716/1015   48.4
20190716/1045   48.7
20190716/1115   48.9
20190716/1145   51.4
20190718/0015   52.6
20190718/0045   52.7
20190718/0115   53.4
20190718/0145   52.9
20190718/0215   51.9
20190718/0245   53.0
20190718/0315   54.7
20190718/0345   54.7
20190718/0415   53.7
20190718/0445   53.4
20190718/0515   52.8
20190718/0545   51.9
20190718/0615   52.2
20190718/0645   52.3
20190718/0715   52.4
20190718/0745   51.6
20190718/0815   50.2
20190718/0845   50.1
20190718/0915   50.9
20190718/0945   52.2
20190718/1015   52.2
20190718/1045   51.7
20190718/1115   50.9
20190718/1145   49.3
20190718/1215   48.0
20190718/1245   47.4
20190718/1315   47.8
20190718/1345   48.1
20190718/1415   47.9
20190718/1445   47.8
20190718/1515   48.3
20190718/1545   47.8
20190718/1615   48.6
20190718/1645   49.8
20190718/1715   50.1
20190718/1745   49.4
20190718/1815   49.6
20190718/1845   50.8
20190718/1915   49.4
20190718/1945   48.7
20190718/2015   49.1
20190718/2045   49.1
20190718/2115   48.4
20190718/2145   49.3
20190718/2215   49.7
20190718/2245   48.1
20190718/2315   47.8
20190718/2345   48.8
20190719/0015   48.7
20190719/0045   48.3
20190719/0115   47.8
20190719/0145   46.4
20190719/0215   46.5
20190719/0245   47.1
20190719/0315   47.0
20190719/0345   47.7
20190719/0415   48.6
20190719/0445   48.0
20190719/0515   47.4
20190719/0545   47.3
20190719/0615   47.3
20190719/0645   48.1
20190719/0715   47.4
20190719/0745   44.7
20190719/0815   42.8
20190719/0845   42.9
20190719/0915   43.2
20190719/0945   43.4
20190719/1015   42.9
20190719/1045   41.4
20190719/1115   41.5
20190719/1145   42.2
20190719/1215   43.1
20190719/1245   42.6
20190719/1315   41.1
20190719/1345   40.5
20190719/1415   40.3
20190719/1445   39.7
20190719/1515   38.3
20190719/1545   38.4
20190719/1615   40.6
20190719/1645   41.4
20190719/1715   41.6
20190719/1745   40.2
20190719/1815   37.6
20190719/1845   37.3
20190719/1915   38.3
20190719/1945   38.6
20190719/2015   38.6
20190719/2045   38.1
20190719/2115   37.2
20190719/2145   36.7
20190719/2215   35.4
20190719/2245   33.7
20190719/2315   32.9
20190719/2345   32.8
20190720/0015   32.7
20190720/0045   33.1
20190720/0115   34.1
20190720/0145   33.2
20190720/0215   33.5
20190720/0245   34.4
20190720/0315   34.4
20190720/0345   36.0
20190720/0415   37.6
20190720/0445   38.4
20190720/0515   37.0
20190720/0545   36.3
20190720/0615   36.3
20190720/0645   36.3
20190720/0715   36.6
20190720/0745   37.2
20190720/0815   37.3
20190720/0845   36.6
20190720/0915   36.6
20190720/0945   37.6
20190720/1015   37.7
20190720/1045   36.9
20190720/1115   36.5
20190720/1145   36.7
20190720/1215   36.2
20190720/1245   35.7
20190720/1315   37.2
20190720/1345   38.1
20190720/1415   36.8
20190720/1445   36.8
20190720/1515   37.6
20190720/1545   37.4
20190720/1615   37.2
20190720/1645   36.8
20190720/1715   36.3
20190720/1745   35.5
20190720/1815   34.3
20190720/1845   34.1
20190720/1915   34.8
20190720/1945   35.5
20190720/2015   35.3
20190720/2045   34.8
20190720/2115   34.2
20190720/2145   32.8
20190720/2215   31.8
20190720/2245   33.3
20190720/2315   34.8
20190720/2345   35.8
20190721/0015   36.6
20190721/0045   35.9
20190721/0115   35.6
20190721/0145   35.4
20190721/0215   35.0
20190721/0245   34.8
20190721/0315   35.6
20190721/0345   36.9
20190721/0415   37.1
20190721/0445   38.5
20190721/0515   39.6
20190721/0545   36.7
20190721/0615   36.1
20190721/0645   37.7
20190721/0715   38.4
20190721/0745   39.9
20190721/0815   44.2
20190721/0845   45.1
20190721/0915   41.4
20190721/0945   38.7
20190721/1015   37.7
20190721/1045   37.9
20190721/1115   38.1
20190721/1145   38.1
20190721/1215   38.9
20190721/1245   40.3
20190721/1315   41.8
20190721/1345   42.1
20190721/1415   44.3
20190721/1445   46.5
20190721/1515   48.2
20190721/1545   52.5
20190721/1615   54.8
20190721/1645   55.6
20190721/1715   56.8
20190721/1745   57.3
20190721/1815   55.1
20190721/1845   54.1
20190721/1915   55.0
20190721/1945   56.2
20190721/2015   56.1
20190721/2045   53.9
20190721/2115   53.4
20190721/2145   54.5
20190721/2215   53.5
20190721/2245   52.0
20190721/2315   52.4
20190721/2345   53.9
20190722/0015   55.0
20190722/0045   54.4
20190722/0115   53.6
20190722/0145   53.5
20190722/0215   53.9
20190722/0245   53.4
20190722/0315   52.7
20190722/0345   53.4
20190722/0415   54.2
20190722/0445   54.2
20190722/0515   53.5
20190722/0545   54.2
20190722/0615   56.4
20190722/0645   56.9
20190722/0715   57.0
20190722/0745   56.3
20190722/0815   55.9
20190722/0845   56.2
20190722/0915   55.3
20190722/0945   53.8
20190722/1015   52.1
20190722/1045   52.2
20190722/1115   51.7
20190722/1145   50.4
20190722/1215   50.5
20190722/1245   50.1
20190722/1315   50.9
20190722/1345   51.6
20190722/1415   51.4
20190722/1445   50.4
20190722/1515   48.7
20190722/1545   48.0
20190722/1615   46.7
20190722/1645   44.9
20190722/1715   44.7
20190722/1745   45.1
20190722/1815   43.4
20190722/1845   42.8
20190722/1915   43.2
20190722/1945   43.2
20190722/2015   42.1
20190722/2045   41.2
20190722/2115   41.6
20190722/2145   41.7
20190722/2215   42.8
20190722/2245   42.9
20190722/2315   42.2
20190722/2345   41.7
20190723/0015   42.2
20190723/0045   43.3
20190723/0115   43.8
20190723/0145   44.3
20190723/0215   44.4
20190723/0245   45.6
20190723/0315   48.2
20190723/0345   48.4
20190723/0415   46.0
20190723/0445   45.0
20190723/0515   44.7
20190723/0545   47.0
20190723/0615   48.8
20190723/0645   47.6
20190723/0715   44.7
20190723/0745   42.2
20190723/0815   41.1
20190723/0845   39.2
20190723/0915   38.4
20190723/0945   38.6
20190723/1015   40.7
20190723/1045   43.4
20190723/1115   43.6
20190723/1145   42.5
20190723/1215   43.5
20190723/1245   44.2
20190723/1315   44.2
20190723/1345   44.6
20190723/1415   44.3
20190723/1445   44.2
20190723/1515   44.1
20190723/1545   43.8
20190723/1615   44.0
20190723/1645   43.5
20190723/1715   41.8
20190723/1745   40.9
20190723/1815   40.7
20190723/1845   41.0
20190723/1915   42.4
20190723/1945   43.5
20190723/2015   43.9
20190723/2045   45.1
20190723/2115   46.2
20190723/2145   45.9
20190723/2215   45.9
20190723/2245   45.9
20190723/2315   48.0
20190723/2345   52.4
20190724/0015   52.5
20190724/0045   49.1
20190724/0115   49.0
20190724/0145   50.8
20190724/0215   52.5
20190724/0245   53.8
20190724/0315   52.5
20190724/0345   52.4
20190724/0415   54.5
20190724/0445   51.2
20190724/0515   48.8
20190724/0545   50.1
20190724/0615   49.5
20190724/0645   50.3
20190724/0715   49.3
20190724/0745   48.7
20190724/0815   49.5
20190724/0845   49.2
20190724/0915   48.7
20190724/0945   46.9
20190724/1015   45.5
20190724/1045   43.9
20190724/1115   42.7
20190724/1145   42.5
20190724/1215   42.5
20190724/1245   42.3
20190724/1315   41.9
20190724/1345   41.7
20190724/1415   41.5
20190724/1445   40.3
20190724/1515   39.7
20190724/1545   41.5
20190724/1615   42.3
20190724/1645   40.9
20190724/1715   40.9
20190724/1745   41.1
20190724/1815   40.0
20190724/1845   39.5
20190724/1915   39.1
20190724/1945   39.2
20190724/2015   38.3
20190724/2045   36.2
20190724/2115   36.7
20190724/2145   38.9
20190724/2215   39.7
20190724/2245   38.5
20190724/2315   39.4
20190724/2345   40.9
20190725/0015   40.1
20190725/0045   40.4
20190725/0115   39.7
20190725/0145   39.3
20190725/0215   39.4
20190725/0245   38.6
20190725/0315   38.6
20190725/0345   38.3
20190725/0415   38.0
20190725/0445   38.0
20190725/0515   38.2
20190725/0545   38.5
20190725/0615   39.9
20190725/0645   41.5
20190725/0715   41.8
20190725/0745   41.0
20190725/0815   41.4
20190725/0845   42.8
20190725/0915   44.1
20190725/0945   44.5
20190725/1015   44.9
20190725/1045   46.1
20190725/1115   47.3
20190725/1145   46.8
20190725/1215   46.1
20190725/1245   46.4
20190725/1315   47.2
20190725/1345   48.8
20190725/1415   48.8
20190725/1445   47.4
20190725/1515   47.3
20190725/1545   46.4
20190725/1615   45.4
20190725/1645   46.3
20190725/1715   46.8
20190725/1745   46.4
20190725/1815   46.3
20190725/1845   46.7
20190725/1915   46.6
20190725/1945   48.2
20190725/2015   48.3
20190725/2045   47.3
20190725/2115   47.6
20190725/2145   47.3
20190725/2215   46.7
20190725/2245   47.0
20190725/2315   47.8
20190725/2345   48.8
20190726/0015   48.5
20190726/0045   47.2
20190726/0115   45.7
20190726/0145   45.3
20190726/0215   46.5
20190726/0245   48.1
20190726/0315   50.6
20190726/0345   53.6
20190726/0415   53.3
20190726/0445   49.8
20190726/0515   47.6
20190726/0545   46.1
20190726/0615   44.9
20190726/0645   41.6
20190726/0715   38.6
20190726/0745   37.7
20190726/0815   38.8
20190726/0845   42.3
20190726/0915   43.0
20190726/0945   41.6
20190726/1015   40.4
20190726/1045   40.1
20190726/1115   39.9
20190726/1145   39.9
20190726/1215   40.9
20190726/1245   41.7
20190726/1315   41.6
20190726/1345   41.7
20190726/1415   41.0
20190726/1445   40.1
20190726/1515   39.6
20190726/1545   39.6
20190726/1615   40.1
20190726/1645   40.2
20190726/1715   40.9
20190726/1745   41.0
20190726/1815   40.2
20190726/1845   41.0
20190726/1915   40.5
20190726/1945   38.9
20190726/2015   38.0
20190726/2045   37.6
20190726/2115   37.3
20190726/2145   37.0
20190726/2215   36.5
20190726/2245   37.2
20190726/2315   38.0
20190726/2345   38.2
20190727/0015   38.5
20190727/0045   38.4
20190727/0115   38.9
20190727/0145   38.8
20190727/0215   38.6
20190727/0245   38.7
20190727/0315   38.0
20190727/0345   37.3
20190727/0415   37.1
20190727/0445   37.4
20190727/0515   37.6
20190727/0545   36.2
20190727/0615   36.4
20190727/0645   37.0
20190727/0715   36.3
20190727/0745   36.5
20190727/0815   37.1
20190727/0845   36.7
20190727/0915   35.8
20190727/0945   35.5
20190727/1015   37.2
20190727/1045   38.7
20190727/1115   39.9
20190727/1145   42.4
20190727/1215   44.3
20190727/1245   44.3
20190727/1315   45.3
20190727/1345   48.2
20190727/1415   48.5
20190727/1445   48.9
20190727/1515   52.1
20190727/1545   54.0
20190727/1615   54.0
20190727/1645   54.4
20190727/1715   53.8
20190727/1745   52.6
20190727/1815   50.8
20190727/1845   49.2
20190727/1915   51.2
20190727/1945   52.7
20190727/2015   52.2
20190727/2045   51.9
20190727/2115   51.4
20190727/2145   51.4
20190727/2215   51.3
20190727/2245   49.7
20190727/2315   48.8
20190727/2345   49.3
20190728/0015   49.0
20190728/0045   49.0
20190728/0115   49.2
20190728/0145   49.6
20190728/0215   49.9
20190728/0245   50.2
20190728/0315   50.2
20190728/0345   50.1
20190728/0415   50.7
20190728/0445   50.9
20190728/0515   52.1
20190728/0545   50.9
20190728/0615   49.7
20190728/0645   50.3
20190728/0715   49.9
20190728/0745   50.5
20190728/0815   50.8
20190728/0845   51.1
20190728/0915   51.5
20190728/0945   50.6
20190728/1015   50.3
20190728/1045   52.2
20190728/1115   54.4
20190728/1145   55.1
20190728/1215   56.0
20190728/1245   56.6
20190728/1315   55.8
20190728/1345   56.9
20190728/1415   59.2
20190728/1445   59.7
20190728/1515   59.3
20190728/1545   58.9
20190728/1615   59.1
20190728/1645   60.6
20190728/1715   60.7
20190728/1745   57.5
20190728/1815   55.2
20190728/1845   55.4
20190728/1915   56.3
20190728/1945   55.2
20190728/2015   54.0
20190728/2045   54.2
20190728/2115   53.7
20190728/2145   52.8
20190728/2215   52.7
20190728/2245   52.7
20190728/2315   53.0
20190728/2345   53.3
20190729/0015   52.9
20190729/0045   52.9
20190729/0115   52.7
20190729/0145   52.6
20190729/0215   52.2
20190729/0245   52.7
20190729/0315   54.0
20190729/0345   54.4
20190729/0415   54.6
20190729/0445   55.2
20190729/0515   54.9
20190729/0545   53.9
20190729/0615   53.6
20190729/0645   53.1
20190729/0715   52.7
20190729/0745   53.1
20190729/0815   53.5
20190729/0845   54.1
20190729/0915   53.7
20190729/0945   52.9
20190729/1015   53.3
20190729/1045   53.3
20190729/1115   53.1
20190729/1145   53.7
20190729/1215   54.2
20190729/1245   53.9
20190729/1315   54.0
20190729/1345   54.5
20190729/1415   53.9
20190729/1445   55.1
20190729/1515   56.0
20190729/1545   54.9
20190729/1615   56.2
20190729/1645   58.6
20190729/1715   59.0
20190729/1745   59.4
20190729/1815   57.7
20190729/1845   55.3
20190729/1915   55.1
20190729/1945   55.7
20190729/2015   55.7
20190729/2045   53.9
20190729/2115   53.9
20190729/2145   54.7
20190729/2215   53.6
20190729/2245   53.0
20190729/2315   54.5
20190729/2345   55.4
20190730/0015   55.2
20190730/0045   54.7
20190730/0115   54.7
20190730/0145   54.5
20190730/0215   54.4
20190730/0245   55.0
20190730/0315   55.0
20190730/0345   54.9
20190730/0415   54.9
20190730/0445   53.8
20190730/0515   53.1
20190730/0545   52.7
20190730/0615   52.4
20190730/0645   52.8
20190730/0715   52.6
20190730/0745   51.9
20190730/0815   52.2
20190730/0845   53.0
20190730/0915   53.2
20190730/0945   53.6
20190730/1015   53.8
20190730/1045   54.1
20190730/1115   53.6
20190730/1145   52.7
20190730/1215   52.7
20190730/1245   53.0
20190730/1315   53.5
20190730/1345   53.9
20190730/1415   53.5
20190730/1445   55.0
20190730/1515   54.2
20190730/1545   52.8
20190730/1615   53.6
20190730/1645   52.3
20190730/1715   52.7
20190730/1745   54.9
20190730/1815   54.7
20190730/1845   52.2
20190730/1915   53.3
20190730/1945   55.7
20190730/2015   56.4
20190730/2045   56.4
20190730/2115   53.8
20190730/2145   51.6
20190730/2215   50.9
20190730/2245   48.2
